N,Acc2_Mean,Acc2_Std,F12_Mean,F12_Std,Prec2_Mean,Prec2_Std,Rec2_Mean,Rec2_Std,Acc4_Mean,Acc4_Std,F14_Mean,F14_Std,Prec4_Mean,Prec4_Std,Rec4_Mean,Rec4_Std,TrainTime_Mean_s,TrainTime_Std_s,Test2_Infer_Mean_s,Test2_Infer_Std_s,Test2_Viz_Mean_s,Test2_Viz_Std_s,Test4_Infer_Mean_s,Test4_Infer_Std_s,Test4_Viz_Mean_s,Test4_Viz_Std_s
15,0.7668125,0.08323195656567255,0.7637949396826245,0.0834705167137076,0.7666876716601907,0.08538107979907851,0.7668124999999999,0.08323195656567255,0.7105625,0.07372984364387329,0.7035300879266221,0.07162551031403591,0.7097447802997573,0.072924339951845,0.7105625,0.07372984364387324,4.700081012499993,0.5811187629454851,0.5509567000000288,0.12911033493926047,4.737614024999942,0.27955711258199084,0.5958933624999929,0.09602829164081893,4.757712449999957,0.19822211088990724
16,0.8239375,0.04340538381065187,0.8206856699270464,0.04460418661629506,0.8229990220884487,0.04373262955807125,0.8239375,0.043405383810651885,0.7558750000000001,0.03312452829852827,0.7431641389286496,0.035874349196418555,0.7496804505298087,0.03599615981987797,0.7558750000000001,0.03312452829852827,4.973698949999971,0.29002679821266386,0.6628503874999296,0.12963091933540982,4.7206348249999905,0.14288690012958719,0.7163427124999657,0.11297248019575079,4.752117725000005,0.16448482028379738
17,0.7884375,0.10484525427385828,0.785219256878097,0.10797628391364983,0.7867478694521663,0.11056354802454833,0.7884375,0.10484525427385828,0.7378750000000001,0.07956355557037406,0.7247628222214009,0.08490132053789308,0.7299325262593448,0.09012173198216979,0.7378750000000001,0.07956355557037408,4.80219731249997,0.5100148340553592,0.6524377875000482,0.14409590634192945,4.68085823749999,0.1824661015739743,0.7010285875000477,0.14235818460911936,4.779266675000031,0.17891745344544382
18,0.715125,0.14526952321460962,0.7132984070045417,0.1478202710715958,0.7155949614494103,0.14577643383466404,0.715125,0.14526952321460956,0.67975,0.1272527013465726,0.6733690220435609,0.1276679664318056,0.6781510901769563,0.12318921268941659,0.67975,0.1272527013465726,4.59152226249995,0.7050298466278141,0.5861111125000207,0.10686220400077122,4.734786837499939,0.263899265787789,0.6108870625000691,0.05810145005289169,4.776237112500041,0.25567871369133416
19,0.8399375,0.03886067863213406,0.8385185813452944,0.03939373982957295,0.8412498211091328,0.03906507074090395,0.8399375,0.03886067863213407,0.7786875,0.03022306393716561,0.766870195397944,0.03182731725408306,0.7714330901176043,0.03493953399482739,0.7786875,0.0302230639371656,4.8837873249999575,0.21731593544803132,0.6182631124999602,0.16499616288081304,4.601814250000018,0.12496759250563079,0.7486734500000125,0.21104492211415668,4.643209812500061,0.08870287339317912
20,0.835,0.04549175749517706,0.8320567334496145,0.047575879595017606,0.8335181109831897,0.04806043333024664,0.835,0.045491757495177094,0.75975,0.039746855221514076,0.7502478214111548,0.040869841000827,0.7521351896653041,0.0424687917715115,0.75975,0.03974685522151405,4.779314387500051,0.7326903545715235,0.6250486250000904,0.21435522364005002,4.572884149999993,0.178317078348911,0.7156954999999812,0.17939732298201183,4.6508488250000255,0.17005066615148656
21,0.785625,0.08942655855505119,0.7837399834877288,0.09043048254056567,0.784331248182278,0.09082224858675382,0.785625,0.08942655855505116,0.7290625000000001,0.08025017036586281,0.71872027928813,0.08029848655688582,0.7231355469927265,0.08326776410420908,0.7290625,0.08025017036586275,4.6934368750000885,0.32388161536306537,0.5238258624999617,0.0903319593835026,4.598199137499876,0.10993685049469473,0.6114410625000346,0.06875710056527247,4.745993837499952,0.14610695783682268
22,0.8554999999999999,0.04447260392646241,0.854452449408568,0.04540383005605439,0.8551357119286442,0.04573239550471527,0.8554999999999999,0.044472603926462406,0.7925,0.03280910696742598,0.7857773002831763,0.031119970438558565,0.789987804299903,0.03119384789618694,0.7925,0.032809106967425984,5.004915462500037,0.27336318632998147,0.6606970125000089,0.14967068233910982,4.570250112500048,0.09328054959424384,0.6904715000001147,0.13205528292113197,4.636854587499897,0.12330799851578131
23,0.76725,0.16914287599541403,0.7646729655590072,0.17042861458639585,0.764541924137584,0.17112958672598563,0.76725,0.16914287599541403,0.7146250000000001,0.1406473315601828,0.7074946486038021,0.14128636925297489,0.7099245372108731,0.14558464794112652,0.7146250000000001,0.14064733156018283,4.725873037500037,0.6766803764534942,0.5547963249999839,0.13768542470084247,4.688615074999859,0.22883736791664278,0.6607723875000602,0.12047071065023965,4.82882619999998,0.32530389307562735
24,0.8743125,0.02668325493169827,0.8731123846235064,0.027750357277662317,0.8748205117184,0.02688479025149326,0.8743125,0.026683254931698274,0.7893125,0.018981796378372644,0.7749961540457395,0.02014950375711384,0.7833114041778602,0.02202794220159029,0.7893125,0.018981796378372613,5.118297375000054,0.3736339059974718,0.5897261750000666,0.13477623179734002,4.586175174999994,0.15093749747480198,0.6662282875000187,0.10490343650738125,4.625131362500042,0.08590288615561517
25,0.8321875,0.13359592468990214,0.8298885052670197,0.13927725718156786,0.8309490390558877,0.139768639960925,0.8321875000000001,0.1335959246899021,0.7579374999999999,0.12524936065206083,0.7435377753800573,0.12789024185033104,0.7524235901142755,0.13139129015367754,0.7579375,0.12524936065206085,4.7085239000001025,0.5696098852103622,0.5550964875000091,0.10611701699964314,4.614972899999941,0.15859699655819334,0.6413644250000061,0.07033785550451031,4.664007324999943,0.10282657478717828
26,0.7182499999999999,0.18469231169704928,0.7154260552827304,0.1873336558635322,0.7154207253601705,0.18724819642628876,0.71825,0.18469231169704925,0.6609375,0.15795181969116404,0.652143226997804,0.15817005120768554,0.6554179878002723,0.1591174496219547,0.6609375,0.15795181969116406,4.619841725000072,0.8424402285859914,0.6614935749999518,0.15120580452755633,4.744074175000037,0.22112916891795298,0.7123459500002127,0.15149121368403443,4.808352549999995,0.24537845870620273
27,0.87125,0.04029345480347893,0.870935271405439,0.040417380549542276,0.8731813850447566,0.039219384351851065,0.87125,0.040293454803478936,0.7934375,0.03428505277449635,0.782026558873472,0.03779723638927925,0.7945030941694333,0.035510776659500275,0.7934375,0.03428505277449634,5.277928599999996,0.4768567058693408,0.696268012499786,0.21104028049794613,4.495324475000075,0.08881723025366374,0.8144218375000492,0.21242401000547004,4.544441362500038,0.06466693131403897
28,0.843,0.1571824179098922,0.8419740801461322,0.1595406422582945,0.8429628973870361,0.15849889705106462,0.843,0.1571824179098922,0.771,0.1362947174324816,0.7624179710187708,0.13530874728767947,0.7701561844422826,0.13625168402566443,0.771,0.1362947174324816,5.6622379000000365,0.9935268365556716,0.5799011000000291,0.16335286657286618,4.675835687499898,0.23606689164536587,0.6867539250000618,0.16828125060218027,4.682135150000136,0.167311024422953
29,0.86625,0.05653704537734529,0.8650815957854128,0.056976315245260964,0.8661135758598004,0.05719481103079851,0.8662500000000002,0.05653704537734528,0.7820625000000001,0.047855536187049456,0.77019018091002,0.0458698874194872,0.7790003002669501,0.049602638722838564,0.7820625000000001,0.047855536187049484,5.620770537499993,1.0222563744002418,0.548063524999975,0.11082578455912644,4.749862812500169,0.1924683410264595,0.6285675999999967,0.06380368188736384,4.875262124999949,0.26293596583067985
30,0.8509375,0.12538451795875757,0.8500243013598916,0.12712920074763306,0.8521363431250035,0.12697954137870968,0.8509375,0.1253845179587576,0.7725625,0.10869723935661844,0.7627177136133838,0.10817449842158819,0.7709180802722362,0.10830817230278107,0.7725625,0.10869723935661844,5.109992612499923,0.2484710341987259,0.5883597749997307,0.15557586359859224,4.6996835499996905,0.15452985172514527,0.6792538624999906,0.15486135826947722,4.781290675000037,0.11678084642464655
